Order Date,Order Time,User,Merchant,Order Status,Merchant Response (min),Order Value ($),Zone,Ritual Estimated Prep Time (min),Response Time (min:sec)
9/3/2015,10:59 AM,Samantha Cameron,The Southern Ship,ACCEPTED,10,12,A,10,1:26
9/3/2015,10:55 AM,Bella Graham,The Southern Ship,ACCEPTED,10,12,A,10,1:16
9/3/2015,11:08 AM,Amelia Reid,The Southern Ship,ACCEPTED,20,12,A,15,1:09
9/3/2015,11:00 AM,Carol Vance,The Southern Ship,ACCEPTED,10,12,A,10,1:08
9/3/2015,11:00 AM,Una Gibson,The Southern Ship,ACCEPTED,15,12,A,10,1:07
9/3/2015,11:46 AM,Simon Wright,The Southern Ship,ACCEPTED,30,12,A,30,1:05
9/3/2015,10:55 AM,Steven Simpson,The Southern Ship,ACCEPTED,10,12,A,10,1:04
9/3/2015,11:07 AM,Jane Morgan,The Southern Ship,ACCEPTED,15,12,A,15,1:03
9/3/2015,12:55 PM,Faith Smith,The Southern Ship,ACCEPTED,5,12,A,10,0:59
9/3/2015,10:55 AM,Frank Brown,The Southern Ship,ACCEPTED,10,12,A,10,0:50
9/3/2015,10:19 AM,Yvonne James,The Southern Ship,ACCEPTED,10,12,A,10,0:49
9/3/2015,10:46 AM,Carl Burgess,The Southern Ship,ACCEPTED,10,12,A,10,0:46
9/3/2015,10:50 AM,Hannah Churchill,The Southern Ship,ACCEPTED,10,12,A,10,0:45
9/3/2015,11:00 AM,Ava Carr,The Southern Ship,ACCEPTED,15,12,A,10,0:39
9/3/2015,11:36 AM,Steven Hughes,The Southern Ship,ACCEPTED,30,12,A,30,0:35
9/3/2015,10:21 AM,Connor Newman,The Southern Ship,ACCEPTED,10,12,A,10,0:32
9/3/2015,10:45 AM,Samantha Clarkson,The Southern Ship,ACCEPTED,10,12,A,10,0:31
9/3/2015,10:33 AM,Ella Ellison,The Southern Ship,ACCEPTED,5,12,A,10,0:30
9/3/2015,10:52 AM,Victor Campbell,The Southern Ship,ACCEPTED,10,12,A,10,0:29
9/3/2015,11:11 AM,Trevor Poole,The Southern Ship,ACCEPTED,15,12,A,10,0:24
9/3/2015,10:42 AM,Michelle Vaughan,The Southern Ship,ACCEPTED,5,12,A,10,0:23
9/3/2015,11:31 AM,Christopher Martin,The Southern Ship,ACCEPTED,35,12,A,35,0:22
9/3/2015,10:43 AM,Sophie Sharp,The Southern Ship,ACCEPTED,10,12,A,10,0:18
9/3/2015,10:46 AM,Virginia Johnston,The Southern Ship,ACCEPTED,10,12,A,10,0:18
9/3/2015,10:40 AM,Cameron Cornish,The Southern Ship,ACCEPTED,5,12,A,10,0:15
9/3/2015,10:40 AM,Benjamin Slater,The Southern Ship,ACCEPTED,5,12,A,10,0:15
9/3/2015,10:18 AM,Oliver Walsh,The Southern Ship,ACCEPTED,10,12,A,10,0:14
9/3/2015,10:45 AM,Ian North,The Southern Ship,ACCEPTED,10,12,A,10,0:14
9/3/2015,11:37 AM,Bella Hemmings,The Southern Ship,ACCEPTED,30,12,A,30,0:13
9/3/2015,12:52 PM,Lillian Slater,The Southern Ship,ACCEPTED,5,12,A,10,0:12
9/3/2015,11:01 AM,Sebastian Murray,The Southern Ship,ACCEPTED,15,12,A,15,0:11
9/3/2015,10:55 AM,Katherine Bailey,The Southern Ship,ACCEPTED,10,12,A,10,0:10
9/3/2015,10:21 AM,Sue Skinner,The Southern Ship,ACCEPTED,10,12,A,10,0:09
9/3/2015,11:34 AM,Isaac Bond,The Southern Ship,ACCEPTED,30,12,A,30,0:05
9/3/2015,11:16 AM,Carolyn Rees,The Tropical Heaven,ACCEPTED,25,11.87,C,30,2:13
9/3/2015,12:34 PM,Sonia Randall,The Square Harvest,ACCEPTED,20,11.87,D,15,1:41
9/3/2015,12:32 PM,Kimberly James,The Bamboo Pond,ACCEPTED,0,11.87,D,2,1:08
9/3/2015,11:50 AM,Cameron Murray,The Juniper Eats,ACCEPTED,20,11.87,C,30,0:32
9/3/2015,9:07 AM,Amelia Peters,The Warm Club,ACCEPTED,0,11.87,C,3,0:20
9/3/2015,8:05 AM,Ruth Martin,The Bamboo Pond,ACCEPTED,0,11.87,D,2,0:10
9/3/2015,11:01 AM,Amelia Hemmings,Aurora,ACCEPTED,5,11.85,C,5,0:07
9/3/2015,11:01 AM,Steven Hudson,Bandits,ACCEPTED,10,11.84,C,10,1:11
9/3/2015,11:37 AM,Fiona Ross,The Shining Gate,ACCEPTED,10,11.84,C,10,0:14
9/3/2015,11:08 AM,Jan Graham,The Shining Gate,ACCEPTED,10,11.84,C,10,0:08
9/3/2015,11:21 AM,Jasmine Hamilton,The Shining Gate,ACCEPTED,10,11.84,C,10,0:04
9/3/2015,11:39 AM,Kimberly Randall,Lily,ACCEPTED,15,11.81,C,10,0:23
9/3/2015,11:24 AM,Cameron Simpson,The Mammoth Pipe,ACCEPTED,10,11.7,E,10,0:35
9/3/2015,1:14 PM,Sophie McLean,Gentle,ACCEPTED,5,11.7,D,10,0:25
9/3/2015,11:00 AM,Samantha Oliver,Gentle,ACCEPTED,5,11.7,D,10,0:11
9/3/2015,11:15 AM,Sam Harris,Gentle,ACCEPTED,10,11.7,D,10,0:08
9/3/2015,1:10 PM,Joe King,Gentle,ACCEPTED,5,11.7,D,10,0:07
9/3/2015,11:11 AM,Tracey Kerr,Harvest,ACCEPTED,10,11.68,A,15,1:41
9/3/2015,3:56 PM,Rachel Hodges,The Hummingbird,ACCEPTED,15,11.67,D,10,0:13
9/3/2015,11:23 AM,Christopher Tucker,The Village Panda,ACCEPTED,10,11.63,C,10,1:02
9/3/2015,11:52 AM,Dorothy Mitchell,Bandits,ACCEPTED,10,11.62,C,10,1:07
9/3/2015,12:21 PM,Andrew Kelly,Bandits,ACCEPTED,10,11.62,C,10,0:06
9/3/2015,12:32 PM,Stephen Allan,Little Italy,ACCEPTED,10,11.58,D,10,2:25
9/3/2015,7:14 AM,Boris Wright,The Empress,ACCEPTED,10,11.58,C,10,2:19
9/3/2015,11:13 AM,Dan McGrath,The Juniper Eats,ACCEPTED,15,11.58,C,30,0:59
9/3/2015,11:31 AM,Victoria Walker,The Juniper Eats,ACCEPTED,15,11.58,C,30,0:31
9/3/2015,11:21 AM,Christopher Abraham,Maze,ACCEPTED,10,11.5,C,15,0:07
9/3/2015,10:56 AM,Hannah Peters,The Chili Clove,ACCEPTED,20,11.3,C,15,8:16
9/3/2015,11:19 AM,Piers McGrath,Trilogy,ACCEPTED,20,11.3,D,15,2:39
9/3/2015,11:40 AM,Peter Alsop,Amigos,ACCEPTED,15,11.3,C,15,2:27
9/3/2015,11:12 AM,Joseph McDonald,Amigos,ACCEPTED,15,11.3,C,10,1:36
9/3/2015,12:35 PM,Harry Dyer,The Square Harvest,ACCEPTED,15,11.3,D,15,1:31
9/3/2015,11:52 AM,Evan McDonald,Trilogy,ACCEPTED,10,11.3,D,15,1:27
9/3/2015,10:53 AM,William Cameron,Amigos,ACCEPTED,5,11.3,C,10,1:22
9/3/2015,12:54 PM,Zoe Carr,The Peacock,ACCEPTED,15,11.3,C,15,1:07
9/3/2015,10:51 AM,Isaac Duncan,The Vintage Blossom,ACCEPTED,15,11.3,C,15,1:02
9/3/2015,10:50 AM,Jane Ogden,The Vintage Blossom,ACCEPTED,15,11.3,C,15,0:55
9/3/2015,10:50 AM,Theresa May,The Vintage Blossom,ACCEPTED,15,11.3,C,15,0:49
9/3/2015,11:30 AM,Mary Wright,Amigos,ACCEPTED,10,11.3,C,10,0:45
9/3/2015,11:12 AM,Jane Peters,The Vintage Blossom,ACCEPTED,10,11.3,C,20,0:38
9/3/2015,11:46 AM,Boris Walsh,The Vine,ACCEPTED,25,11.3,C,35,0:37
9/3/2015,11:23 AM,Bernadette Allan,The Chili Clove,ACCEPTED,20,11.3,C,10,0:32
9/3/2015,12:09 PM,David Cornish,The Mammoth Pipe,ACCEPTED,10,11.3,E,10,0:32
9/3/2015,11:11 AM,Austin Paige,Maximus,ACCEPTED,15,11.3,C,15,0:31
9/3/2015,11:14 AM,Gavin Sanderson,Trilogy,ACCEPTED,15,11.3,D,15,0:27
9/3/2015,10:58 AM,Dan King,The Juniper Eats,ACCEPTED,15,11.3,C,30,0:24
9/3/2015,3:52 PM,Rebecca Dickens,The Vintage Blossom,ACCEPTED,15,11.3,C,15,0:24
9/3/2015,12:00 PM,Carol Butler,Amigos,ACCEPTED,5,11.3,C,10,0:22
9/3/2015,6:21 PM,Ruth MacDonald,Little Persia,ACCEPTED,10,11.3,E,10,0:12
9/3/2015,11:42 AM,Sean Nash,The Juniper Eats,ACCEPTED,15,11.3,C,30,0:11
9/3/2015,11:36 AM,Virginia Chapman,Little Persia,ACCEPTED,10,11.3,E,20,0:09
9/3/2015,1:51 PM,Dorothy Wallace,Amigos,ACCEPTED,10,11.3,C,10,0:08
9/3/2015,11:10 AM,Carol Mackay,Amigos,ACCEPTED,10,11.3,C,10,0:07
9/3/2015,11:34 AM,Bella Kelly,Amigos,ACCEPTED,5,11.29,C,5,0:54
9/3/2015,11:17 AM,Irene Henderson,The Silk Elephant,ACCEPTED,15,11.29,D,20,0:46
9/3/2015,11:39 AM,Phil Bailey,Amigos,ACCEPTED,5,11.29,C,5,0:33
9/3/2015,4:55 PM,Dan Scott,The Bamboo Pond,ACCEPTED,5,11.29,D,5,0:29
9/3/2015,12:48 PM,Joanne Poole,The Juniper Eats,ACCEPTED,15,11.29,C,30,0:11
9/3/2015,11:57 AM,Abigail Paterson,Serenity,ACCEPTED,0,11.28,C,4,1:51
9/3/2015,11:27 AM,Molly Paterson,Bandits,ACCEPTED,10,11.28,C,10,0:37
9/3/2015,11:39 AM,Abigail Allan,Bandits,ACCEPTED,10,11.28,C,10,0:04
9/3/2015,12:35 PM,Leah Lambert,Charm,ACCEPTED,15,11.24,C,15,3:08
9/3/2015,11:17 AM,Olivia Clarkson,The Village Panda,ACCEPTED,10,11.24,C,10,2:10
9/3/2015,11:24 AM,Heather Metcalfe,The Village Panda,ACCEPTED,10,11.24,C,10,1:35
9/3/2015,10:58 AM,Max Blake,Little China,ACCEPTED,15,11.24,A,15,1:31
9/3/2015,11:23 AM,Joanne Vance,The Village Panda,ACCEPTED,5,11.24,C,10,1:28
9/3/2015,10:58 AM,Julia Carr,Little China,ACCEPTED,15,11.24,A,15,1:16
9/3/2015,10:58 AM,Wendy Ross,Little China,ACCEPTED,15,11.24,A,15,1:10
9/3/2015,10:58 AM,Eric Alsop,Little China,ACCEPTED,15,11.24,A,15,0:58
9/3/2015,11:40 AM,Brandon Terry,Simmer Down,ACCEPTED,15,11.24,E,15,0:53
9/3/2015,10:50 AM,Michael MacDonald,Lily,ACCEPTED,10,11.24,C,15,0:38
9/3/2015,10:37 AM,Simon Randall,The River Demon,ACCEPTED,15,11.24,C,15,0:35
9/3/2015,11:45 AM,Nicola Paige,Lily,ACCEPTED,15,11.24,C,15,0:18
9/3/2015,11:48 AM,Trevor Henderson,The River Vaults,ACCEPTED,20,11.18,C,15,1:18
9/3/2015,12:03 PM,Frank Lambert,Bandits,ACCEPTED,10,11.17,C,10,0:10
9/3/2015,10:51 AM,Edward Grant,Harlequin,ACCEPTED,10,11.12,D,10,0:23
9/3/2015,11:59 AM,Fiona Buckland,Mirage,ACCEPTED,5,11.12,C,5,0:11
9/3/2015,11:08 AM,Una Dyer,The Shining Gate,ACCEPTED,10,11.03,C,10,0:11
9/3/2015,11:23 AM,Simon Tucker,The Juniper Eats,ACCEPTED,15,11.02,C,30,1:33
9/3/2015,11:57 AM,Felicity Martin,Jubilee,ACCEPTED,5,11.02,C,10,0:17
9/3/2015,11:21 AM,Sally Avery,The Golden Front,ACCEPTED,5,11.01,C,10,0:29
9/3/2015,11:35 AM,Brian Harris,The Golden Front,ACCEPTED,5,11.01,C,10,0:13
9/3/2015,5:52 PM,Thomas Lyman,The Golden Front,ACCEPTED,10,11.01,C,5,0:12
9/3/2015,12:54 PM,Ava Walsh,The Boar,ACCEPTED,10,11.01,C,10,0:09
9/3/2015,11:39 AM,Stephen Lambert,The Golden Front,ACCEPTED,5,11.01,C,10,0:06
9/3/2015,11:25 AM,Tim Simpson,The Boar,ACCEPTED,10,11.01,C,10,0:05
9/3/2015,10:24 AM,Emily Hunter,The Southern Ship,ACCEPTED,10,11,A,10,1:22
9/3/2015,12:01 PM,Joshua Sanderson,The Southern Ship,ACCEPTED,30,11,A,30,0:39
9/3/2015,11:14 AM,Wendy Chapman,The Southern Ship,ACCEPTED,20,11,A,15,0:24
9/3/2015,11:02 AM,Alan Lewis,The Southern Ship,ACCEPTED,15,11,A,15,0:08
9/3/2015,11:00 AM,Amanda Bower,The Spring Lounge,ACCEPTED,15,10.99,E,20,2:49
9/3/2015,8:01 AM,Jessica Alsop,Karma,ACCEPTED,0,10.9,C,5,2:51
9/3/2015,8:40 AM,Sue Manning,Midnight,ACCEPTED,0,10.85,C,5,1:04
9/3/2015,10:33 AM,Maria Smith,Blueprint,ACCEPTED,2,10.85,D,5,0:40
9/3/2015,11:17 AM,Owen Sharp,The Spiced Street,ACCEPTED,10,10.83,G,5,0:45
9/3/2015,12:20 PM,Boris Mathis,The Spiced Street,ACCEPTED,5,10.83,G,5,0:16
9/3/2015,10:47 AM,Colin Berry,Maximus,ACCEPTED,10,10.79,C,20,0:17
9/3/2015,1:42 PM,Edward Rampling,The Juniper Eats,ACCEPTED,10,10.74,C,15,0:24
9/3/2015,12:52 PM,Lillian Dickens,The Beach Empress,ACCEPTED,5,10.74,C,5,0:16
9/3/2015,1:39 PM,Carol Lee,Roadhouse,ACCEPTED,0,10.74,C,5,0:16
9/3/2015,1:07 PM,Sonia Parsons,Maximus,ACCEPTED,10,10.74,C,10,0:14
9/3/2015,10:28 AM,Ian Lewis,The Beach Empress,ACCEPTED,5,10.74,C,5,0:12
9/3/2015,11:24 AM,Nicholas White,Bandits,ACCEPTED,10,10.72,C,10,0:22
9/3/2015,11:38 AM,Emma James,Bandits,ACCEPTED,10,10.71,C,10,0:44
9/3/2015,11:23 AM,Nathan Berry,Bandits,ACCEPTED,10,10.71,C,10,0:24
9/3/2015,10:26 AM,Megan Edmunds,Bandits,ACCEPTED,5,10.71,C,10,0:13
9/3/2015,11:45 AM,Benjamin North,Bandits,ACCEPTED,10,10.71,C,10,0:12
9/3/2015,11:44 AM,Harry Wallace,Bandits,ACCEPTED,10,10.71,C,15,0:05
9/3/2015,11:31 AM,Nathan Burgess,The Village Panda,ACCEPTED,5,10.68,C,10,0:40
9/3/2015,11:23 AM,Hannah McGrath,Abacus,ACCEPTED,15,10.68,C,10,0:35
9/3/2015,12:22 PM,Keith Hill,The Hummingbird,ACCEPTED,10,10.61,D,10,0:18
9/3/2015,11:56 AM,Robert Dowd,The Hummingbird,ACCEPTED,20,10.61,D,20,0:14
9/3/2015,11:06 AM,Blake Piper,Karma,REJECTED,NA,10.57,C,5,1:48
9/3/2015,7:44 AM,Stephen Metcalfe,Robot,ACCEPTED,5,10.54,F,3,0:27
9/3/2015,11:18 AM,Lucas Mackay,The Golden Front,ACCEPTED,5,10.53,C,10,0:58
9/3/2015,2:15 PM,Ryan Roberts,The Hummingbird,ACCEPTED,15,10.48,D,10,0:21
9/3/2015,9:12 AM,Richard Clark,The Silk Beehive,ACCEPTED,10,10.45,C,10,1:22
9/3/2015,11:11 AM,Joseph Robertson,Little Italy,ACCEPTED,15,10.45,D,15,1:02
9/3/2015,10:44 AM,Wanda Manning,The Beach Empress,ACCEPTED,5,10.45,C,5,0:13
9/3/2015,12:24 PM,Mary Welch,The Jazz Laguna,ACCEPTED,15,10.41,C,30,1:17
9/3/2015,7:40 AM,Kevin Terry,Karma,ACCEPTED,0,10.36,C,5,0:10
9/3/2015,11:26 AM,Amanda Allan,Karma,ACCEPTED,10,10.34,C,10,3:09
9/3/2015,7:48 AM,Una Dyer,The Empress,ACCEPTED,5,10.31,C,10,1:51
9/3/2015,8:38 AM,Sue Manning,The Empress,REJECTED,NA,10.31,C,10,0:54
9/3/2015,8:11 AM,Amy Johnston,The Empress,ACCEPTED,5,10.31,C,10,0:17
9/3/2015,11:09 AM,Blake Piper,Karma,ACCEPTED,5,10.28,C,5,0:46
9/3/2015,11:40 AM,Andrew Hemmings,Abacus,REJECTED,NA,10.27,C,5,1:02
9/3/2015,11:54 AM,Andrew Hemmings,Abacus,ACCEPTED,2,10.27,C,5,0:13
9/3/2015,10:46 AM,Colin Berry,Maximus,REJECTED,NA,10.23,C,20,0:33
9/3/2015,11:00 AM,Kevin Payne,Bambino,ACCEPTED,10,10.17,D,15,1:49
9/3/2015,11:11 AM,Max Miller,Jubilee,ACCEPTED,5,10.17,C,10,1:17
9/3/2015,11:17 AM,Brian Grant,The Tropical Heaven,ACCEPTED,25,10.17,C,30,1:14
9/3/2015,11:54 AM,Natalie Paterson,The First Leaf,ACCEPTED,15,10.17,E,30,0:44
9/3/2015,12:04 PM,Jason Hill,The Eastern Walk,ACCEPTED,0,10.17,G,2,0:36
9/3/2015,11:55 AM,Amanda Clarkson,The First Leaf,ACCEPTED,20,10.17,E,30,0:35
9/3/2015,11:54 AM,Anthony Henderson,The First Leaf,ACCEPTED,20,10.17,E,30,0:28
9/3/2015,3:50 PM,Anne Abraham,The Abacus Room,ACCEPTED,5,10.17,G,5,0:26
9/3/2015,11:11 AM,Ruth Sutherland,Potroast,ACCEPTED,5,10.17,C,15,0:24
9/3/2015,7:45 AM,Virginia Oliver,The Eastern Walk,ACCEPTED,0,10.17,G,5,0:21
9/3/2015,12:19 PM,Lucas Watson,Harvest,ACCEPTED,15,10.17,C,10,0:19
9/3/2015,11:15 AM,Anthony Stewart,Potroast,ACCEPTED,5,10.17,C,15,0:15
9/3/2015,4:27 PM,Tim Powell,Amigos,ACCEPTED,10,10.17,C,10,0:15
9/3/2015,11:08 AM,Penelope Paige,Amigos,ACCEPTED,10,10.17,C,15,0:14
9/3/2015,11:09 AM,Nicola Hodges,Nightowl,ACCEPTED,5,10.17,E,10,0:12
9/3/2015,6:34 PM,Matt Langdon,Maze,ACCEPTED,10,10.17,C,15,0:07
9/3/2015,11:07 AM,Lauren Poole,Maze,ACCEPTED,15,10.17,C,15,0:06
9/3/2015,11:49 AM,Theresa Lambert,The River Vaults,ACCEPTED,20,10.16,C,15,1:13
9/3/2015,10:33 AM,Wanda Ince,The Urban Rose,ACCEPTED,5,10.16,E,10,1:02
9/3/2015,12:42 PM,Deirdre Vaughan,Amigos,ACCEPTED,5,10.16,C,5,0:47
9/3/2015,12:02 PM,Virginia Churchill,Amigos,ACCEPTED,5,10.16,C,5,0:46
9/3/2015,11:46 AM,Julia Clark,Aurora,ACCEPTED,5,10.16,C,5,0:28
9/3/2015,11:13 AM,Rose Kerr,The Boar,ACCEPTED,10,10.16,C,10,0:25
9/3/2015,11:19 AM,Benjamin Sharp,The Urban Rose,ACCEPTED,5,10.16,E,10,0:21
9/3/2015,11:17 AM,James Mitchell,The Boar,ACCEPTED,10,10.16,C,10,0:19
9/3/2015,5:34 PM,Deirdre Kerr,Amigos,ACCEPTED,10,10.16,C,5,0:18
9/3/2015,11:50 AM,Sally Grant,Amigos,ACCEPTED,5,10.16,C,5,0:16
9/3/2015,11:02 AM,Dylan Stewart,Aurora,ACCEPTED,5,10.16,C,5,0:15
9/3/2015,11:47 AM,Adam Paterson,The Boar,ACCEPTED,10,10.16,C,10,0:12
9/3/2015,11:45 AM,Emma Clark,Bandits,ACCEPTED,10,10.15,C,10,0:10
9/3/2015,12:04 PM,Nicholas Ball,Bandits,ACCEPTED,10,10.15,C,10,0:10
9/3/2015,11:45 AM,Grace Kerr,Bandits,ACCEPTED,10,10.15,C,10,0:08
9/3/2015,11:54 AM,Lucas James,The Chocolate Drum,ACCEPTED,10,10.15,E,15,0:08
9/3/2015,11:55 AM,Jane Abraham,The Village Panda,ACCEPTED,10,10.11,C,10,2:05
9/3/2015,11:06 AM,Phil Hemmings,The Delhi Vaults,ACCEPTED,15,10.11,C,15,1:13
9/3/2015,11:34 AM,Diane May,The Village Panda,ACCEPTED,10,10.11,C,10,0:58
9/3/2015,6:47 PM,Ian Simpson,The Delhi Vaults,ACCEPTED,10,10.11,C,10,0:54
9/3/2015,11:31 AM,Penelope Wright,The Delhi Vaults,ACCEPTED,15,10.11,C,15,0:47
9/3/2015,11:27 AM,John Simpson,The Delhi Vaults,ACCEPTED,10,10.11,C,15,0:43
9/3/2015,11:22 AM,Robert Paterson,Harlequin,ACCEPTED,10,10.11,D,10,0:30
9/3/2015,11:15 AM,Angela May,Mirage,ACCEPTED,5,10.11,C,5,0:24
9/3/2015,11:05 AM,Sophie Campbell,The Delhi Vaults,ACCEPTED,15,10.11,C,15,0:22
9/3/2015,11:11 AM,Neil Terry,Mirage,ACCEPTED,5,10.11,C,5,0:22
9/3/2015,11:49 AM,Carl Simpson,Harlequin,ACCEPTED,10,10.11,D,10,0:20
9/3/2015,11:18 AM,Maria Slater,Mirage,ACCEPTED,5,10.11,C,5,0:18
9/3/2015,1:39 PM,Jason Newman,Mirage,REJECTED,NA,10.11,C,5,0:18
9/3/2015,10:55 AM,Michelle Mitchell,Harlequin,ACCEPTED,10,10.11,D,10,0:17
9/3/2015,11:25 AM,Nicholas Clark,Harlequin,ACCEPTED,10,10.11,D,10,0:17
9/3/2015,1:38 PM,Jason Newman,Mirage,REJECTED,NA,10.11,C,5,0:17
9/3/2015,1:40 PM,Jason Newman,Mirage,ACCEPTED,5,10.11,C,5,0:17
9/3/2015,11:56 AM,Kylie Jackson,Mirage,ACCEPTED,5,10.11,C,5,0:12
9/3/2015,12:29 PM,Anna Paige,Enigma,ACCEPTED,10,10.11,E,15,0:11
9/3/2015,12:10 PM,Faith Alsop,Mirage,ACCEPTED,5,10.11,C,5,0:10
9/3/2015,11:41 AM,Christopher Fisher,Mirage,ACCEPTED,5,10.11,C,5,0:09
9/3/2015,10:54 AM,Isaac Baker,Mirage,ACCEPTED,5,10.11,C,5,0:08
9/3/2015,11:14 AM,Lily Peters,Mirage,ACCEPTED,5,10.11,C,5,0:08
9/3/2015,11:43 AM,Kimberly Duncan,Mirage,ACCEPTED,5,10.11,C,5,0:08
9/3/2015,11:24 AM,Penelope Ross,Mirage,ACCEPTED,5,10.11,C,5,0:06
9/3/2015,7:30 AM,Kevin Terry,Karma,REJECTED,NA,10.08,C,5,0:13
9/3/2015,12:23 PM,Penelope Dowd,The Jazz Laguna,ACCEPTED,20,10,C,30,2:57
9/3/2015,11:11 AM,Christian Lee,The Glass Leaf,ACCEPTED,15,10,C,20,1:29
9/3/2015,11:15 AM,Adrian Ross,Mirage,ACCEPTED,5,10,C,5,1:26
9/3/2015,11:03 AM,Jason Simpson,The Glass Leaf,ACCEPTED,15,10,C,20,1:18
9/3/2015,1:52 PM,Joseph Slater,The Aqua Fence,ACCEPTED,5,10,C,5,1:16
9/3/2015,7:45 AM,Max Miller,The Warm Club,ACCEPTED,5,10,C,5,0:42
9/3/2015,11:18 AM,Andrew Watson,Mirage,ACCEPTED,5,10,C,5,0:22
9/3/2015,9:48 AM,Anne Abraham,The Southern Ship,ACCEPTED,10,10,A,10,0:16
9/3/2015,10:48 AM,Samantha Harris,The Glass Leaf,ACCEPTED,10,10,C,20,0:16
9/3/2015,1:05 PM,Jessica Metcalfe,The Aqua Fence,ACCEPTED,5,10,C,5,0:14
9/3/2015,12:00 PM,Isaac Simpson,Mirage,ACCEPTED,5,10,C,5,0:08
9/3/2015,12:36 PM,Carol Welch,The Glass Leaf,ACCEPTED,15,10,C,15,0:08
9/3/2015,11:01 AM,Boris Young,Maximus,ACCEPTED,10,9.94,C,25,0:08
9/3/2015,10:47 AM,Dominic Marshall,Maze,ACCEPTED,10,9.93,C,15,0:28
9/3/2015,12:07 PM,Kevin Short,The Juniper Eats,ACCEPTED,15,9.89,C,30,1:18
9/3/2015,11:22 AM,Una Lyman,Maximus,ACCEPTED,20,9.89,C,20,0:25
9/3/2015,10:26 AM,Anna Clarkson,Maximus,ACCEPTED,5,9.89,C,10,0:10
9/3/2015,11:15 AM,Victoria Lambert,The Shining Gate,ACCEPTED,10,9.81,C,10,0:15
9/3/2015,11:50 AM,Zoe MacLeod,The Shining Gate,ACCEPTED,10,9.81,C,10,0:10
9/3/2015,11:35 AM,Warren Miller,The Jazz Laguna,ACCEPTED,25,9.75,C,30,5:28
9/3/2015,11:35 AM,Deirdre Mitchell,The Jazz Laguna,ACCEPTED,25,9.75,C,30,4:56
9/3/2015,11:02 AM,Yvonne Nash,The Jazz Laguna,ACCEPTED,25,9.75,C,30,2:40
9/3/2015,11:25 AM,Wanda Mitchell,The Jazz Laguna,ACCEPTED,20,9.75,C,30,2:28
9/3/2015,4:29 PM,James Morgan,The Jazz Laguna,ACCEPTED,20,9.73,C,15,1:15
9/3/2015,12:02 PM,Nicholas Chapman,The Spiced Street,ACCEPTED,5,9.7,G,5,0:42
9/3/2015,11:13 AM,Yvonne Davies,Melting Pot,ACCEPTED,10,9.69,G,15,3:35
9/3/2015,2:18 PM,Andrew Simpson,Unwind,ACCEPTED,0,9.65,C,2,0:06
9/3/2015,8:47 AM,Virginia Murray,The Empress,ACCEPTED,5,9.61,C,10,2:26
9/3/2015,12:37 PM,Robert White,Abacus,ACCEPTED,15,9.61,C,10,1:46
9/3/2015,11:38 AM,Christopher Short,Abacus,ACCEPTED,15,9.61,C,15,0:49
9/3/2015,1:38 PM,Alexandra Taylor,Abacus,ACCEPTED,15,9.61,C,10,0:30
9/3/2015,12:30 PM,Christopher Parsons,Abacus,ACCEPTED,10,9.61,C,10,0:25
9/3/2015,10:58 AM,Amy Mackay,The Juniper Eats,ACCEPTED,15,9.61,C,30,0:24
9/3/2015,12:04 PM,Nathan Welch,The Orange Club,ACCEPTED,15,9.59,D,10,1:17
9/3/2015,11:32 AM,Dylan Greene,The Orange Club,ACCEPTED,10,9.59,D,10,0:35
9/3/2015,10:55 AM,Lisa Paige,Bandits,ACCEPTED,10,9.59,C,10,0:12
9/3/2015,10:50 AM,Richard Greene,Abacus,ACCEPTED,10,9.55,C,10,0:41
9/3/2015,5:18 PM,Tim Fraser,The Tropical Heaven,ACCEPTED,5,9.54,C,10,0:18
9/3/2015,11:17 AM,Charles Sutherland,The Shining Gate,ACCEPTED,10,9.54,C,10,0:05
9/3/2015,11:03 AM,Rebecca Peters,The River Vaults,ACCEPTED,10,9.53,C,15,0:33
9/3/2015,4:48 PM,Steven Mitchell,The Jazz Laguna,ACCEPTED,15,9.5,C,15,5:28
9/3/2015,10:39 AM,Blake Quinn,The Jazz Laguna,ACCEPTED,20,9.5,C,15,0:44
9/3/2015,12:10 PM,Claire Henderson,The Shining Gate,ACCEPTED,15,9.47,C,15,0:05
9/3/2015,11:02 AM,Evan Hardacre,Maze,ACCEPTED,10,9.46,C,15,1:17
9/3/2015,8:35 AM,Amy Mackay,Karma,ACCEPTED,10,9.44,C,5,1:42
9/3/2015,12:48 PM,Liam Peters,The Depot,ACCEPTED,5,9.37,E,10,0:30
9/3/2015,11:38 AM,Elizabeth Ogden,The Aroma Avenue,ACCEPTED,5,9.36,E,5,0:12
9/3/2015,12:02 PM,Amanda Wilson,The Streetwise Genie,ACCEPTED,5,9.32,C,10,0:44
9/3/2015,11:19 AM,Ella Scott,The Orange Club,ACCEPTED,15,9.32,D,15,0:41
9/3/2015,10:58 AM,Ryan Glover,The Orange Club,ACCEPTED,5,9.32,D,10,0:23
9/3/2015,11:50 AM,Jack Rutherford,The Orange Club,ACCEPTED,10,9.32,D,10,0:13
9/3/2015,11:41 AM,Jennifer Metcalfe,The Beach Empress,ACCEPTED,5,9.32,C,5,0:11
9/3/2015,11:21 AM,Robert Buckland,The Shining Gate,ACCEPTED,15,9.31,C,10,0:11
